address,campus_name,category,district,location,name,slno,th_campus,type,university
"Viswabrahmana College, Vechoochira, Pathanamthitta-686 511","Viswabrahmana College, Vechoochira",Arts/Science/Commerce College,Pathanamthitta,https://maps.app.goo.gl/BSCiAGGQgat35rus5,,334,False,Unaided,Mahatma Gandhi University
"College of Indigenous Food Technology, Anakuthi, Perinjottakkal P.O, Konni, Pathanamthitta 689 692","College of Indigenous Food Technology, Anakuthi",Arts/Science/Commerce College,Pathanamthitta,https://maps.app.goo.gl/WxVZ9LDadzWjxMFu7,,335,False,Unaided,Mahatma Gandhi University
"College of Applied Science, Konni, Attachackal PO, Payyanamom, Pathanamthitta 689692","College of Applied Science, Konni",Applied Science (IHRD),Pathanamthitta,https://maps.app.goo.gl/DR2YNWoRVM8KPjuf6,,336,False,Unaided,Mahatma Gandhi University
"Parumala Mar Gregorious College, Valanjavattom, Thiruvalla, Pathanamthitta","Parumala Mar Gregorious College, Valanjavattom",Arts/Science/Commerce College,Pathanamthitta,https://www.google.com/maps/search/?api=1&query=Parumala%20Mar%20Gregorious%20College%2C%20Valanjavattom%2C%20Thiruvalla%2C%20Pathanamthitta,,337,False,Unaided,Mahatma Gandhi University
"Titus II Teachers College, Thiruvalla, Pathanamthitta 689 101","Titus II Teachers College, Thiruvalla",Training College,Pathanamthitta,https://www.google.com/maps/search/?api=1&query=Titus%20II%20Teachers%20College%2C%20Thiruvalla%2C%20Pathanamthitta%20689%20101,,338,False,Aided,Mahatma Gandhi University
"Mar Severios College of Teacher Education, Chengaroor PO, Mallapally 689 594, Pathanamthitta","Mar Severios College of Teacher Education, Chengaroor",Training College,Pathanamthitta,https://maps.app.goo.gl/KDD8Xy7gzCAV5EFg7,,339,False,Unaided,Mahatma Gandhi University
"Mar Thoma Teachers Training College, Edakulam, Ranni 689672, Pathanamthitta","Mar Thoma Teachers Training College, Edakulam",Training College,Pathanamthitta,https://www.google.com/maps/search/?api=1&query=Mar%20Thoma%20Teachers%20Training%20College%2C%20Edakulam%2C%20Ranni%20689672%2C%20Pathanamthitta,,340,False,Unaided,Mahatma Gandhi University
"Sankaramangalam Training College, Kaviyoor PO, Thiruvalla, Pathanamthitta 689 582","Sankaramangalam Training College, Kaviyoor",Training College,Pathanamthitta,https://www.google.com/maps/search/?api=1&query=Sankaramangalam%20Training%20College%2C%20Kaviyoor%20PO%2C%20Thiruvalla%2C%20Pathanamthitta%20689%20582,,341,False,Unaided,Mahatma Gandhi University
"SVGV Training College, Nalkalickal PO, Aranmula-689 533, Pathanamthitta","SVGV Training College, Nalkalickal",Training College,Pathanamthitta,https://www.google.com/maps/search/?api=1&query=SVGV%20Training%20College%2C%20Nalkalickal%20PO%2C%20Aranmula-689%20533%2C%20Pathanamthitta,,342,False,Unaided,Mahatma Gandhi University
"St. Mary  s Womens College for Teacher Education, Paliakara, Thiruvalla, Pathanathitta 689 101","St. Mary  s Womens College for Teacher Education, Paliakara",Training College,Pathanamthitta,https://www.google.com/maps/search/?api=1&query=St.%20Mary%20%20s%20Womens%20College%20for%20Teacher%20Education%2C%20Paliakara%2C%20Thiruvalla%2C%20Pathanathitta%20689%20101,,343,False,Unaided,Mahatma Gandhi University
"Believers Church Caarmel Engineering College, Perunadu, Ranni, Koonamkara PO 689 711, Pathanamthitta","Believers Church Caarmel Engineering College, Perunadu",Engineering/Technical College,Pathanamthitta,https://maps.app.goo.gl/w1FRSkZJ1uyMd9nC9,,344,False,Unaided,Mahatma Gandhi University
"Mount Zion College of Engineering, Anthiyalankavu PO, Kadammanitta Pathanamthitta- 689649","Mount Zion College of Engineering, Anthiyalankavu",Engineering/Technical College,Pathanamthitta,https://maps.app.goo.gl/YKVSM27mHZR1zaEZ6,,345,False,Unaided,APJ Abdul Kalam Technological University
"Musaliar College of Engineering and Technology, Musaliar College PO, Pathanamthitta -689 653","Musaliar College of Engineering and Technology, Musaliar College",Engineering/Technical College,Pathanamthitta,https://www.google.com/maps/search/?api=1&query=Musaliar%20College%20of%20Engineering%20and%20Technology%2C%20Musaliar%20College%20PO%2C%20Pathanamthitta%20-689%20653,,346,True,Unaided,APJ Abdul Kalam Technological University
"Sree Bhudha College of Engineering for Women, Ayathil, Elavumthitta P O, Pathanamthitta 689 625","Sree Bhudha College of Engineering for Women, Ayathil",Engineering/Technical College,Pathanamthitta,https://maps.app.goo.gl/CrbYkNBLNABiyqxo6,,347,False,Unaided,Mahatma Gandhi University
"Pushpagiri Institute of Medical Sciences and Research Centre, Tiruvalla 689 101, Pathanamthitta","Pushpagiri Institute of Medical Sciences and Research Centre, Tiruvalla",Medical College,Pathanamthitta,https://www.google.com/maps/search/?api=1&query=Pushpagiri%20Institute%20of%20Medical%20Sciences%20and%20Research%20Centre%2C%20Tiruvalla%20689%20101%2C%20Pathanamthitta,,348,False,Unaided,Kerala University of Health Sciences
"Pushpagiri College of Dental Sciences, Medicity, Perumthuruthy, Thiruvalla, Pathanamthitta 689 107","Pushpagiri College of Dental Sciences, Perumthuruthy",Dental College,Pathanamthitta,https://www.google.com/maps/search/?api=1&query=Pushpagiri%20College%20of%20Dental%20Sciences%2C%20Medicity%2C%20Perumthuruthy%2C%20Thiruvalla%2C%20Pathanamthitta%20689%20107,,349,False,Unaided,Kerala University of Health Sciences
"MGM Muthoot College of Nursing, Muthoot Medical Centre, Kozhencherry, Pathanamthitta 689 641","MGM Muthoot College of Nursing, Kozhencherry",Nursing College,Pathanamthitta,https://www.google.com/maps/search/?api=1&query=MGM%20Muthoot%20College%20of%20Nursing%2C%20Muthoot%20Medical%20Centre%2C%20Kozhencherry%2C%20Pathanamthitta%20689%20641,,350,False,Unaided,Kerala University of Health Sciences
"Pushpagiri College of Nursing, Pushpagiri Medical College Hospital, Tiruvalla, Pathanamthitta 689 101","Pushpagiri College of Nursing, Tiruvalla",Nursing College,Pathanamthitta,https://www.google.com/maps/search/?api=1&query=Pushpagiri%20College%20of%20Nursing%2C%20Pushpagiri%20Medical%20College%20Hospital%2C%20Tiruvalla%2C%20Pathanamthitta%20689%20101,,351,False,Unaided,Kerala University of Health Sciences
"St. Gregorious College of Nursing, Parumala, Pathanamthitta 689 626","St. Gregorious College of Nursing, Parumala",Nursing College,Pathanamthitta,https://www.google.com/maps/search/?api=1&query=St.%20Gregorious%20College%20of%20Nursing%2C%20Parumala%2C%20Pathanamthitta%20689%20626,,352,False,Unaided,Kerala University of Health Sciences
"Tiruvalla Medical Mission College of Nursing, Anjilithanam PO, Kaviyoor, Tiruvalla, Pathanamthitta 689582","Tiruvalla Medical Mission College of Nursing, Anjilithanam",Nursing College,Pathanamthitta,https://maps.app.goo.gl/Muma1CDVod63AQNdA,,353,False,Unaided,Kerala University of Health Sciences
"Mar Gregorios Memorial Muthoot College of Nursing, Ring Road, Pathanamthitta 689 645","Mar Gregorios Memorial Muthoot College of Nursing, Pathanamthitta",Nursing College,Pathanamthitta,https://maps.app.goo.gl/PA5giEnXsCPjs4Rj6,,354,False,Unaided,Kerala University of Health Sciences
"Nazareth College of Pharmacy, Othera, Tiruvalla, Pathanamthitta 689 546","Nazareth College of Pharmacy, Othera",Pharmacy College,Pathanamthitta,https://www.google.com/maps/search/?api=1&query=Nazareth%20College%20of%20Pharmacy%2C%20Othera%2C%20Tiruvalla%2C%20Pathanamthitta%20689%20546,,355,False,Unaided,Kerala University of Health Sciences
"Pushpagiri College of Pharmacy, MC Road, Perumthuruthy PO, Thiruvalla, Pathanamthitta 689107","Pushpagiri College of Pharmacy, Thiruvalla",Pharmacy College,Pathanamthitta,https://www.google.com/maps/search/?api=1&query=Pushpagiri%20College%20of%20Pharmacy%2C%20MC%20Road%2C%20Perumthuruthy%20PO%2C%20Thiruvalla%2C%20Pathanamthitta%20689107,,356,False,Unaided,Kerala University of Health Sciences
"Al-Ameen College, Edathala North PO, Alwaye-683 564, Ernakulam","Al-Ameen College, Edathala North",Arts/Science/Commerce College,Ernakulam,https://maps.app.goo.gl/ci57EbuR7Xa4bhZJ6,,357,False,Aided,Mahatma Gandhi University
"Aquinas College, Edacochin, Cochin 682 006, Ernakulam","Aquinas College, Edacochin",Arts/Science/Commerce College,Ernakulam,https://www.google.com/maps/search/?api=1&query=Aquinas%20College%2C%20Edacochin%2C%20Cochin%20682%20006%2C%20Ernakulam,,358,False,Aided,Mahatma Gandhi University
"Baselius Poulose II Catholicose College, Piravam 686 664, Ernakulam","Baselius Poulose II Catholicose College, Piravam",Arts/Science/Commerce College,Ernakulam,https://www.google.com/maps/search/?api=1&query=Baselius%20Poulose%20II%20Catholicose%20College%2C%20Piravam%20686%20664%2C%20Ernakulam,,359,False,Aided,Mahatma Gandhi University
"Bharata Matha College, Trikkakara PO, Ernakulam 682 021","Bharata Matha College, Trikkakara",Arts/Science/Commerce College,Ernakulam,https://maps.app.goo.gl/VB6JzcTctDQwCQgK8,,360,False,Aided,Mahatma Gandhi University
"Cochin College, Cochin-682 002, Ernakulam","Cochin College, Cochin",Arts/Science/Commerce College,Ernakulam,https://maps.app.goo.gl/d7xkoEvQDFTzZgkR7,,361,False,Aided,Mahatma Gandhi University
"Government College, Manimalakunnu, Oliyapuram PO, Koothattukulam, Ernakulam 686 679","Government College, Manimalakunnu, Oliyapuram",Arts/Science/Commerce College,Ernakulam,https://maps.app.goo.gl/36c8sUdg9Lg2oNHh6,,362,False,Aided,Mahatma Gandhi University
"Government College, Tripunithura, Ernakulam 682 301","Government College, Tripunithura",Arts/Science/Commerce College,Ernakulam,https://maps.app.goo.gl/ZH3tE5CivjN6o5pL7,,363,False,Aided,Mahatma Gandhi University
"Government Sanskrit College, Tripunithura, Ernakulam 682 301","Government Sanskrit College, Tripunithura",Arts/Science/Commerce College,Ernakulam,https://www.google.com/maps/search/?api=1&query=Government%20Sanskrit%20College%2C%20Tripunithura%2C%20Ernakulam%20682%20301,,364,False,Aided,Mahatma Gandhi University
"MES College, Marampally, North Vazhakulam, Aluva, Ernakulam 683 107","MES College, Marampally",Arts/Science/Commerce College,Ernakulam,https://maps.app.goo.gl/SEHRFZjwKSfjkUxaA,,365,True,Aided,Mahatma Gandhi University
"Maharaja  s College, Ernakulam-682 011","Maharaja  s College, Ernakulam",Arts/Science/Commerce College,Ernakulam,https://maps.app.goo.gl/tVK3bgkLvUPs2DBE7,,366,False,Aided,Mahatma Gandhi University
"Mar Athanasius College, Kothamangalam-686 666, Ernakulam","Mar Athanasius College, Kothamangalam",Arts/Science/Commerce College,Ernakulam,https://www.google.com/maps/search/?api=1&query=Mar%20Athanasius%20College%2C%20Kothamangalam-686%20666%2C%20Ernakulam,,367,False,Aided,Mahatma Gandhi University
"Mar Thoma College for Women, Perumbavoor 683 542, Ernakulam","Mar Thoma College for Women, Perumbavoor",Arts/Science/Commerce College,Ernakulam,https://www.google.com/maps/search/?api=1&query=Mar%20Thoma%20College%20for%20Women%2C%20Perumbavoor%20683%20542%2C%20Ernakulam,,368,False,Aided,Mahatma Gandhi University
"Morning Star Home Science College, Angamali South PO, Ernakulam 683 573","Morning Star Home Science College, Angamali",Arts/Science/Commerce College,Ernakulam,https://www.google.com/maps/search/?api=1&query=Morning%20Star%20Home%20Science%20College%2C%20Angamali%20South%20PO%2C%20Ernakulam%20683%20573,,369,False,Aided,Mahatma Gandhi University
"Nirmala College, Muvattupuzha, Ernakulam 686 661","Nirmala College, Muvattupuzha",Arts/Science/Commerce College,Ernakulam,https://maps.app.goo.gl/qoRtWmywHDcMPLif8,,370,False,Aided,Mahatma Gandhi University
"Rajagiri College of Social Sciences, Kalamassery, Ernakulam 683 104","Rajagiri College of Social Sciences (RCSS), Kalamassery",Arts/Science/Commerce College,Ernakulam,https://www.google.com/maps/search/?api=1&query=Rajagiri%20College%20of%20Social%20Sciences%2C%20Kalamassery%2C%20Ernakulam%20683%20104,,371,False,Aided,Mahatma Gandhi University
"SH College, Thevara, Ernakulam 682013","SH College, Thevara",Arts/Science/Commerce College,Ernakulam,https://www.google.com/maps/search/?api=1&query=SH%20College%2C%20Thevara%2C%20Ernakulam%20682013,,372,False,Aided,Mahatma Gandhi University
"SNM College, Maliankara PO, Moothakunnam (via), Ernakulam 683 516","SNM College, Maliankara",Arts/Science/Commerce College,Ernakulam,https://maps.app.goo.gl/53t4nzC93CSnWX1v8,,373,False,Aided,Mahatma Gandhi University
"SSV College, Valayanchirangara PO, Perumbavoor, Ernakulam 683 556","SSV College, Valayanchirangara",Arts/Science/Commerce College,Ernakulam,https://www.google.com/maps/search/?api=1&query=SSV%20College%2C%20Valayanchirangara%20PO%2C%20Perumbavoor%2C%20Ernakulam%20683%20556,,374,False,Aided,Mahatma Gandhi University
"Sree Sankara College, Kalady, Ernakulam 683 574","Sree Sankara College, Kalady",Arts/Science/Commerce College,Ernakulam,https://maps.app.goo.gl/XjfL1cn7vUJ8Stnr8,,375,False,Aided,Mahatma Gandhi University
"St. Alberts College, Banerji Road, Ernakulam 682 018","St. Alberts College, Ernakulam",Arts/Science/Commerce College,Ernakulam,https://www.google.com/maps/search/?api=1&query=St.%20Alberts%20College%2C%20Banerji%20Road%2C%20Ernakulam%20682%20018,,376,False,Aided,Mahatma Gandhi University
"St. Paul  s College, Kalamasserry, Ernakulam 683 503","St. Paul  s College, Kalamasserry",Arts/Science/Commerce College,Ernakulam,https://www.google.com/maps/search/?api=1&query=St.%20Paul%20%20s%20College%2C%20Kalamasserry%2C%20Ernakulam%20683%20503,,377,False,Aided,Mahatma Gandhi University
"St. Peter  s College, Kolencherry, Ernakulam 682 311","St. Peter  s College, Kolencherry",Arts/Science/Commerce College,Ernakulam,https://www.google.com/maps/search/?api=1&query=St.%20Peter%20%20s%20College%2C%20Kolencherry%2C%20Ernakulam%20682%20311,,378,False,Aided,Mahatma Gandhi University
"St. Teresa  s College, Ernakulam 682 011","St. Teresa  s College, Ernakulam",Arts/Science/Commerce College,Ernakulam,https://www.google.com/maps/search/?api=1&query=St.%20Teresa%20%20s%20College%2C%20Ernakulam%20682%20011,,379,False,Aided,Mahatma Gandhi University
"St. Xavier  s College for Women, Aluva, Ernakulam 683 101","St. Xavier  s College for Women, Aluva",Arts/Science/Commerce College,Ernakulam,https://www.google.com/maps/search/?api=1&query=St.%20Xavier%20%20s%20College%20for%20Women%2C%20Aluva%2C%20Ernakulam%20683%20101,,380,False,Aided,Mahatma Gandhi University
"UC College, PB No5, Aluva, Ernakulam 683 102","UC College, Aluva",Arts/Science/Commerce College,Ernakulam,https://maps.app.goo.gl/JepsiSMDTkWUZPBC9,,381,False,Aided,Mahatma Gandhi University
"Baselios Poulose Second College, Piramadom, Ernakulam-686 667","Baselios Poulose Second College, Piramadom",Arts/Science/Commerce College,Ernakulam,https://www.google.com/maps/search/?api=1&query=Baselios%20Poulose%20Second%20College%2C%20Piramadom%2C%20Ernakulam-686%20667,,382,False,Unaided,Mahatma Gandhi University
"Chinmaya Vidhya Peet, Warriam Road, Ernakulam-682016","Chinmaya Vidhya Peet, Ernakulam",Arts/Science/Commerce College,Ernakulam,https://www.google.com/maps/search/?api=1&query=Chinmaya%20Vidhya%20Peet%2C%20Warriam%20Road%2C%20Ernakulam-682016,,383,False,Unaided,Mahatma Gandhi University
"College of Applied Sciences, Puthenvelikkara PO, North Paravur, Ernakulam - 683594","College of Applied Sciences, Puthenvelikkara",Arts/Science/Commerce College,Ernakulam,https://maps.app.goo.gl/X4toEgJqJggSLQ7Y6,,384,False,Unaided,Mahatma Gandhi University
"CET College of Management, Science & Technology, Airapuram PO, Perumbavoor, Ernakulam 683541","CET College of Management, Science & Technology, Airapuram",Arts/Science/Commerce College,Ernakulam,https://www.google.com/maps/search/?api=1&query=CET%20College%20of%20Management%2C%20Science%20%26%20Technology%2C%20Airapuram%20PO%2C%20Perumbavoor%2C%20Ernakulam%20683541,,385,False,Unaided,Mahatma Gandhi University
"De Paul Institute Of Science & Technology, De Paul Nagar, Angamaly South PO, Angamaly, Ernakulam 683 573","De Paul Institute Of Science & Technology, Angamaly",Arts/Science/Commerce College,Ernakulam,https://www.google.com/maps/search/?api=1&query=De%20Paul%20Institute%20Of%20Science%20%26%20Technology%2C%20De%20Paul%20Nagar%2C%20Angamaly%20South%20PO%2C%20Angamaly%2C%20Ernakulam%20683%20573,,386,False,Unaided,Mahatma Gandhi University
"HM Arts and Science College, Randarkara, Muvattupuzha, Ernakulam","HM Arts and Science College, Randarkara",Arts/Science/Commerce College,Ernakulam,https://www.google.com/maps/search/?api=1&query=HM%20Arts%20and%20Science%20College%2C%20Randarkara%2C%20Muvattupuzha%2C%20Ernakulam,,387,False,Unaided,Mahatma Gandhi University
"Ilahia College of Arts and Science, Pezhakkappilly PO, Muvattupuzha, Ernakulam 686 674","Ilahia College of Arts and Science, Pezhakkappilly",Arts/Science/Commerce College,Ernakulam,https://maps.app.goo.gl/PKnPAAsesTWDhB9p6,,388,False,Unaided,Mahatma Gandhi University
