campus_name,slno,address,university,district,category,type,location,th_campus
"Porukara College of Education, Champakulam East",288,"Porukara College of Education, Gagultha Monastery Campus, Champakulam East PO, Alappuzha 688 505",Mahatma Gandhi University,Alappuzha,Training College,Unaided,https://maps.app.goo.gl/m5evQdeHJYY14jab9,False
"Government College, Kattappana",289,"Government College, Kattappana, Idukki 685 508",Mahatma Gandhi University,Idukki,Arts/Science/Commerce College,Aided,https://www.google.com/maps/search/?api=1&query=Government%20College%2C%20Kattappana%2C%20Idukki%20685%20508,False
"Government College, Munnar",290,"Government College, Munnar, Idukki 685 612",Mahatma Gandhi University,Idukki,Arts/Science/Commerce College,Aided,https://www.google.com/maps/search/?api=1&query=Government%20College%2C%20Munnar%2C%20Idukki%20685%20612,False
"MES College, Nedumkandam",291,"MES College, Nedumkandam, Chembalam PO, Idukki 685 553",Mahatma Gandhi University,Idukki,Arts/Science/Commerce College,Aided,https://maps.app.goo.gl/UWbdjc5TXM6NtZkR7,False
"Marian College, Kuttikanam",292,"Marian College, Kuttikanam PO, Peermade, Idukki 685 531",Mahatma Gandhi University,Idukki,Arts/Science/Commerce College,Aided,https://www.google.com/maps/search/?api=1&query=Marian%20College%2C%20Kuttikanam%20PO%2C%20Peermade%2C%20Idukki%20685%20531,False
"NSS College, Rajakumari",293,"NSS College, Rajakumari, Kulapparachal PO, Idukki 685 619",Mahatma Gandhi University,Idukki,Arts/Science/Commerce College,Aided,https://maps.app.goo.gl/MBYXy8yX3hKeWXNF8,False
"Newman College, Thodupuzha East",294,"Newman College, Thodupuzha East, Idukki 685 585",Mahatma Gandhi University,Idukki,Arts/Science/Commerce College,Aided,https://www.google.com/maps/search/?api=1&query=Newman%20College%2C%20Thodupuzha%20East%2C%20Idukki%20685%20585,False
"Pavanatma College, Murrickacherry",295,"Pavanatma College, Murrickacherry, Idukki 685 604",Mahatma Gandhi University,Idukki,Arts/Science/Commerce College,Aided,https://www.google.com/maps/search/?api=1&query=Pavanatma%20College%2C%20Murrickacherry%2C%20Idukki%20685%20604,False
"St. Joseph  s College, Moolamattom",296,"St. Joseph  s College, Moolamattom, Arakulam PO, Idukki 685 591",Mahatma Gandhi University,Idukki,Arts/Science/Commerce College,Aided,https://maps.app.goo.gl/E4zNxHF3i5racbK19,False
"Al-Azhar College of Arts and Science, Perumpillichira",297,"Al-Azhar College of Arts and Science, Perumpillichira PO, Thodupuzha - 685 605, Idukki",Mahatma Gandhi University,Idukki,Arts/Science/Commerce College,Unaided,https://maps.app.goo.gl/fcZtPKmJkWhFkycd7,False
"College of Applied Science (IHRD), Madathil Arcade",298,"College of Applied Science (IHRD), Madathil Arcade, Erattayar Road Kattappana, Idukki 685 508",Mahatma Gandhi University,Idukki,Applied Science (IHRD),Unaided,https://maps.app.goo.gl/Ma6wRvZLN8yCCph39,False
"College of Applied Science (IHRD), Kuttikanam",299,"College of Applied Science (IHRD), Kuttikanam, Peerumedu, Idukki 685531",Mahatma Gandhi University,Idukki,Applied Science (IHRD),Unaided,https://www.google.com/maps/search/?api=1&query=College%20of%20Applied%20Science%20%28IHRD%29%2C%20Kuttikanam%2C%20Peerumedu%2C%20Idukki%20685531,False
"College of Applied Science (IHRD), Thodupuzha",300,"College of Applied Science (IHRD), Pulimoottil Building, Moolamattom Road, Thodupuzha, Idukki 685 584",Mahatma Gandhi University,Idukki,Applied Science (IHRD),Unaided,https://www.google.com/maps/search/?api=1&query=College%20of%20Applied%20Science%20%28IHRD%29%2C%20Pulimoottil%20Building%2C%20Moolamattom%20Road%2C%20Thodupuzha%2C%20Idukki%20685%20584,False
"DC School of Management and Technology, Pullikkanam",301,"DC School of Management and Technology, Pullikkanam PO, Vagamon, Idukki-685 503",Mahatma Gandhi University,Idukki,Arts/Science/Commerce College,Unaided,https://maps.app.goo.gl/X6RY6L6byZ5CX6gF7,False
"Holy Cross College of Management & Technology, Puttady",302,"Holy Cross College of Management & Technology, Puttady, Idukki 685 551",Mahatma Gandhi University,Idukki,Arts/Science/Commerce College,Unaided,https://www.google.com/maps/search/?api=1&query=Holy%20Cross%20College%20of%20Management%20%26%20Technology%2C%20Puttady%2C%20Idukki%20685%20551,False
"Mar Baselios College, Adimaly",303,"Mar Baselios College, Adimaly, Idukki 685 561",Mahatma Gandhi University,Idukki,Arts/Science/Commerce College,Unaided,https://www.google.com/maps/search/?api=1&query=Mar%20Baselios%20College%2C%20Adimaly%2C%20Idukki%20685%20561,False
"Santhigiri College of Computer Sciences, Vazhithala",304,"Santhigiri College of Computer Sciences, Vazhithala PO, Thodupuzha, Idukki 685 583",Mahatma Gandhi University,Idukki,Arts/Science/Commerce College,Unaided,https://www.google.com/maps/search/?api=1&query=Santhigiri%20College%20of%20Computer%20Sciences%2C%20Vazhithala%20PO%2C%20Thodupuzha%2C%20Idukki%20685%20583,False
"John Paul Memorial (JPM) Arts & Science College, Kanchiyar",305,"John Paul Memorial (JPM) Arts & Science College, Kanchiyar PO, Labbakkada, Kattappana, Idukki 685 511",Mahatma Gandhi University,Idukki,Arts/Science/Commerce College,Unaided,https://maps.app.goo.gl/RzXvNtnPfiSi1xx87,False
"College of Applied Sciences, Marayoor",306,"College of Applied Sciences, Marayoor, Idukki 685620",Mahatma Gandhi University,Idukki,Applied Science (IHRD),Unaided,https://maps.app.goo.gl/gucyyHxx7acFyWhEA,False
"College of Applied Sciences, Nedumkandam",307,"College of Applied Sciences, Nedumkandam, Idukki 685553",Mahatma Gandhi University,Idukki,Applied Science (IHRD),Unaided,https://www.google.com/maps/search/?api=1&query=College%20of%20Applied%20Sciences%2C%20Nedumkandam%2C%20Idukki%20685553,False
"Al-Azhar Training College, Perumpillichira",308,"Al-Azhar Training College, Perumpillichira PO, Thodupuzha, Idukki 685 605",Mahatma Gandhi University,Idukki,Training College,Unaided,https://maps.app.goo.gl/KCCog5233x6fZB416,False
"SNDP Yogam Training College, Adimali",309,"SNDP Yogam Training College, Adimali, Idukki 685 561",Mahatma Gandhi University,Idukki,Training College,Unaided,https://www.google.com/maps/search/?api=1&query=SNDP%20Yogam%20Training%20College%2C%20Adimali%2C%20Idukki%20685%20561,False
"St. Thomas College of Teacher Education, Mylacomb",310,"St. Thomas College of Teacher Education, Mylacomb, Thodupuzha, Idukki 685 584",Mahatma Gandhi University,Idukki,Training College,Unaided,https://www.google.com/maps/search/?api=1&query=St.%20Thomas%20College%20of%20Teacher%20Education%2C%20Mylacomb%2C%20Thodupuzha%2C%20Idukki%20685%20584,False
"John Paul Memorial BEd College, Labbakkada",311,"John Paul Memorial BEd College, Labbakkada, Kanchiyar PO, Kattappana, Idukki 685511",Mahatma Gandhi University,Idukki,Training College,Unaided,https://www.google.com/maps/search/?api=1&query=John%20Paul%20Memorial%20BEd%20College%2C%20Labbakkada%2C%20Kanchiyar%20PO%2C%20Kattappana%2C%20Idukki%20685511,False
"St.Joseph  s College of Physical Education, Moolamattom",312,"St.Joseph  s College of Physical Education, Moolamattom, Arakulam PO, Idukki-685 591",Mahatma Gandhi University,Idukki,Training College,Unaided,https://maps.app.goo.gl/hxX7DfXMwjF3mb1U9,False
"Government Engineering College, Painavu",313,"Government Engineering College, Painavu PO, Idukki-685 603",APJ Abdul Kalam Technological University,Idukki,Engineering/Technical College,Aided,https://maps.app.goo.gl/tRpiXqkCJASzLJTa6,False
"University College of Engineering, Thodupuzha",314,"University College of Engineering, Muttom PO, Thodupuzha, Idukki 685 587",APJ Abdul Kalam Technological University,Idukki,Engineering/Technical College,Unaided,https://www.google.com/maps/search/?api=1&query=University%20College%20of%20Engineering%2C%20Muttom%20PO%2C%20Thodupuzha%2C%20Idukki%20685%20587,False
"Al Azhar College of Engineering & Technology, Perumpillichira",315,"Al Azhar College of Engineering & Technology, Perumpillichira PO, Thodupuzha, Idukki 685605",APJ Abdul Kalam Technological University,Idukki,Engineering/Technical College,Unaided,https://www.google.com/maps/search/?api=1&query=Al%20Azhar%20College%20of%20Engineering%20%26%20Technology%2C%20Perumpillichira%20PO%2C%20Thodupuzha%2C%20Idukki%20685605,False
"Mar Baselius Christian College of Engineering and Technology, Peerumedu",316,"Mar Baselius Christian College of Engineering and Technology, Pallikkunnu PO, Peerumedu, Idukki 685 531",APJ Abdul Kalam Technological University,Idukki,Engineering/Technical College,Unaided,https://www.google.com/maps/search/?api=1&query=Mar%20Baselius%20Christian%20College%20of%20Engineering%20and%20Technology%2C%20Pallikkunnu%20PO%2C%20Peerumedu%2C%20Idukki%20685%20531,True
"Holy Family College of Nursing, Thodupuzha",317,"Holy Family College of Nursing, Thodupuzha East PO, Idukki 685 585",Kerala University of Health Sciences,Idukki,Nursing College,Unaided,https://maps.app.goo.gl/bza4c3XtridtRPwB8,False
"St Johns College of Nursing, Kattappana South",318,"St Johns College of Nursing, Kattappana South PO, Idukki 685 515",Kerala University of Health Sciences,Idukki,Nursing College,Unaided,https://maps.app.goo.gl/Rpa5oXpCqyuD44wA7,False
"Al-Azhar Dental College, Perumpillichira",319,"Al-Azhar Dental College, Perumpillichira PO, Thodupuzha, Idukki 685605",Kerala University of Health Sciences,Idukki,Dental College,Unaided,https://www.google.com/maps/search/?api=1&query=Al-Azhar%20Dental%20College%2C%20Perumpillichira%20PO%2C%20Thodupuzha%2C%20Idukki%20685605,False
"Bishop Abraham Memorial College, Thuruthicaud",320,"Bishop Abraham Memorial College, Thuruthicaud, Pathanamthitta 689 597",Mahatma Gandhi University,Pathanamthitta,Arts/Science/Commerce College,Aided,https://www.google.com/maps/search/?api=1&query=Bishop%20Abraham%20Memorial%20College%2C%20Thuruthicaud%2C%20Pathanamthitta%20689%20597,False
"Catholicate College, Pathanamthitta",321,"Catholicate College, Basil Hills, Makkankunnu PO, Pathanamthitta - 689 645",Mahatma Gandhi University,Pathanamthitta,Arts/Science/Commerce College,Aided,https://maps.app.goo.gl/m1KgiHX2u1FQ2H8E6,False
"DB Pampa College, Parumala",322,"DB Pampa College, Parumala, Pathanamthitta -689 626",Mahatma Gandhi University,Pathanamthitta,Arts/Science/Commerce College,Aided,https://www.google.com/maps/search/?api=1&query=DB%20Pampa%20College%2C%20Parumala%2C%20Pathanamthitta%20-689%20626,False
"Mar Thoma College, Kuttapuzha",323,"Mar Thoma College, Kuttapuzha PO, Tiruvalla, Pathanamthitta- 689 103",Mahatma Gandhi University,Pathanamthitta,Arts/Science/Commerce College,Aided,https://maps.app.goo.gl/RYQeWTAdVkuckxJx9,False
"Sahodaran Ayyappan Smaraka SNDP Yogam College, Konni",324,"Sahodaran Ayyappan Smaraka SNDP Yogam College, Konni, Pathanamthitta 689 691",Mahatma Gandhi University,Pathanamthitta,Arts/Science/Commerce College,Aided,https://maps.app.goo.gl/qVs85mgo24fnR3CZ6,False
"St. Thomas College, Kozhencherry",325,"St. Thomas College, Kozhencherry 689 641, Pathanamthitta",Mahatma Gandhi University,Pathanamthitta,Arts/Science/Commerce College,Aided,https://www.google.com/maps/search/?api=1&query=St.%20Thomas%20College%2C%20Kozhencherry%20689%20641%2C%20Pathanamthitta,False
"St.Thomas College, Ranni",326,"St.Thomas College, Ranni, Pazhavangadi PO, Pathanamthitta 689 673",Mahatma Gandhi University,Pathanamthitta,Arts/Science/Commerce College,Aided,https://maps.app.goo.gl/JCRk31MWKnCeFJ1n6,False
"College of Applied Science (IHRD), Mallappally West",327,"College of Applied Science (IHRD), Mallappally West, Pathanamthitta",Mahatma Gandhi University,Pathanamthitta,Applied Science (IHRD),Aided,https://www.google.com/maps/search/?api=1&query=College%20of%20Applied%20Science%20%28IHRD%29%2C%20Mallappally%20West%2C%20Pathanamthitta,False
"Mar Athanasius College for Advanced Studies, Thiruvalla",328,"Mar Athanasius College for Advanced Studies (MACFAST), Thiruvalla, Pathanamthitta 689 101",Mahatma Gandhi University,Pathanamthitta,Arts/Science/Commerce College,Unaided,https://www.google.com/maps/search/?api=1&query=Mar%20Athanasius%20College%20for%20Advanced%20Studies%20%28MACFAST%29%2C%20Thiruvalla%2C%20Pathanamthitta%20689%20101,False
"Mannam Memorial NSS College, Konni",329,"Mannam Memorial NSS College, Konni, Pathanamthitta-689691",Mahatma Gandhi University,Pathanamthitta,Arts/Science/Commerce College,Unaided,https://www.google.com/maps/search/?api=1&query=Mannam%20Memorial%20NSS%20College%2C%20Konni%2C%20Pathanamthitta-689691,False
"St. Mary  s College for Women, Paliakara",330,"St. Mary  s College for Women, Paliakara, Thiruvalla-689 101, Pathanamthitta",Mahatma Gandhi University,Pathanamthitta,Arts/Science/Commerce College,Unaided,https://www.google.com/maps/search/?api=1&query=St.%20Mary%20%20s%20College%20for%20Women%2C%20Paliakara%2C%20Thiruvalla-689%20101%2C%20Pathanamthitta,False
"St. Gregorios College of Social Science, Parumala",331,"St. Gregorios College of Social Science Parumala PO, Thiruvalla, Pathanamthitta-689626",Kerala University of Health Sciences,Pathanamthitta,Paramedical & Allied Sciences,Unaided,https://www.google.com/maps/search/?api=1&query=St.%20Gregorios%20College%20of%20Social%20Science%20Parumala%20PO%2C%20Thiruvalla%2C%20Pathanamthitta-689626,False
"St. Johns College of Technology and Management, Prakkanam",332,"St. Johns College of Technology and Management, Priyadarshini Hills, Prakkanam PO, Pathanamthitta 689643",Mahatma Gandhi University,Pathanamthitta,Arts/Science/Commerce College,Unaided,https://www.google.com/maps/search/?api=1&query=St.%20Johns%20College%20of%20Technology%20and%20Management%2C%20Priyadarshini%20Hills%2C%20Prakkanam%20PO%2C%20Pathanamthitta%20689643,False
"VNS College of Arts and Science, Konni",333,"VNS College of Arts and Science, Konni, Konnappara, Athumpumkulam PO, Pathanamthitta 689692",Mahatma Gandhi University,Pathanamthitta,Arts/Science/Commerce College,Unaided,https://www.google.com/maps/search/?api=1&query=VNS%20College%20of%20Arts%20and%20Science%2C%20Konni%2C%20Konnappara%2C%20Athumpumkulam%20PO%2C%20Pathanamthitta%20689692,False
"Viswabrahmana College, Vechoochira",334,"Viswabrahmana College, Vechoochira, Pathanamthitta-686 511",Mahatma Gandhi University,Pathanamthitta,Arts/Science/Commerce College,Unaided,https://maps.app.goo.gl/BSCiAGGQgat35rus5,False
"College of Indigenous Food Technology, Anakuthi",335,"College of Indigenous Food Technology, Anakuthi, Perinjottakkal P.O, Konni, Pathanamthitta 689 692",Mahatma Gandhi University,Pathanamthitta,Arts/Science/Commerce College,Unaided,https://maps.app.goo.gl/WxVZ9LDadzWjxMFu7,False
"College of Applied Science, Konni",336,"College of Applied Science, Konni, Attachackal PO, Payyanamom, Pathanamthitta 689692",Mahatma Gandhi University,Pathanamthitta,Applied Science (IHRD),Unaided,https://maps.app.goo.gl/DR2YNWoRVM8KPjuf6,False
"Parumala Mar Gregorious College, Valanjavattom",337,"Parumala Mar Gregorious College, Valanjavattom, Thiruvalla, Pathanamthitta",Mahatma Gandhi University,Pathanamthitta,Arts/Science/Commerce College,Unaided,https://www.google.com/maps/search/?api=1&query=Parumala%20Mar%20Gregorious%20College%2C%20Valanjavattom%2C%20Thiruvalla%2C%20Pathanamthitta,False
"Titus II Teachers College, Thiruvalla",338,"Titus II Teachers College, Thiruvalla, Pathanamthitta 689 101",Mahatma Gandhi University,Pathanamthitta,Training College,Aided,https://www.google.com/maps/search/?api=1&query=Titus%20II%20Teachers%20College%2C%20Thiruvalla%2C%20Pathanamthitta%20689%20101,False
"Mar Severios College of Teacher Education, Chengaroor",339,"Mar Severios College of Teacher Education, Chengaroor PO, Mallapally 689 594, Pathanamthitta",Mahatma Gandhi University,Pathanamthitta,Training College,Unaided,https://maps.app.goo.gl/KDD8Xy7gzCAV5EFg7,False
"Mar Thoma Teachers Training College, Edakulam",340,"Mar Thoma Teachers Training College, Edakulam, Ranni 689672, Pathanamthitta",Mahatma Gandhi University,Pathanamthitta,Training College,Unaided,https://www.google.com/maps/search/?api=1&query=Mar%20Thoma%20Teachers%20Training%20College%2C%20Edakulam%2C%20Ranni%20689672%2C%20Pathanamthitta,False
"Sankaramangalam Training College, Kaviyoor",341,"Sankaramangalam Training College, Kaviyoor PO, Thiruvalla, Pathanamthitta 689 582",Mahatma Gandhi University,Pathanamthitta,Training College,Unaided,https://www.google.com/maps/search/?api=1&query=Sankaramangalam%20Training%20College%2C%20Kaviyoor%20PO%2C%20Thiruvalla%2C%20Pathanamthitta%20689%20582,False
"SVGV Training College, Nalkalickal",342,"SVGV Training College, Nalkalickal PO, Aranmula-689 533, Pathanamthitta",Mahatma Gandhi University,Pathanamthitta,Training College,Unaided,https://www.google.com/maps/search/?api=1&query=SVGV%20Training%20College%2C%20Nalkalickal%20PO%2C%20Aranmula-689%20533%2C%20Pathanamthitta,False
"St. Mary  s Womens College for Teacher Education, Paliakara",343,"St. Mary  s Womens College for Teacher Education, Paliakara, Thiruvalla, Pathanathitta 689 101",Mahatma Gandhi University,Pathanamthitta,Training College,Unaided,https://www.google.com/maps/search/?api=1&query=St.%20Mary%20%20s%20Womens%20College%20for%20Teacher%20Education%2C%20Paliakara%2C%20Thiruvalla%2C%20Pathanathitta%20689%20101,False
